case_id,timestamp,decline_code,amount,tree_model_score,routing_rationale,tree_model_top_features,routed_to_llm,llm_recommended_action,llm_confidence,llm_reasoning_summary,llm_schema_valid,guardrail_flags,proposed_action,final_action,guardrail_overrode,override_rule,requires_human_review,model_version,pipeline_version,baseline_final_action,baseline_guardrail_overrode,baseline_override_rule,pipeline_retried,baseline_retried
case_0148,2026-09-04T11:38:17.395909+00:00,51_insufficient_funds,991.56,0.1344136204468054,"score=0.1344 vs band=[0.3793, 0.4681] (in_band=False); decline_code='51_insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_scheduled)","[{""feature"": ""prior_retry_success_count"", ""value"": 4, ""shap_value"": -0.7808645127453328}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.3131325148949865, ""shap_value"": -0.28721329752084485}, {""feature"": ""retry_attempt_number"", ""value"": 5, ""shap_value"": -0.25870134593777805}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}]",False,,,,,npci_retry_cap_reached;network_retry_cap_exceeded;requires_human_review_floor,retry_scheduled,no_retry_prompt_update,True,npci_retry_cap_reached,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,npci_retry_cap_reached,False,False
case_0149,2026-09-04T11:38:17.396342+00:00,lost_card,1603.14,0.3073774506475392,"score=0.3074 vs band=[0.3793, 0.4681] (in_band=False); decline_code='lost_card' (is_ambiguous=False) -> NOT routed (template_action=no_retry_prompt_update)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_HARD"", ""shap_value"": -0.9821377663885883}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7153999198145468, ""shap_value"": 0.3296280449624703}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""day_of_week"", ""value"": ""mon"", ""shap_value"": 0.21919438607451347}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}]",False,,,,,hard_decline_excluded;requires_human_review_floor,no_retry_prompt_update,no_retry_prompt_update,False,,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,hard_decline_excluded,False,False
case_0150,2026-09-04T11:38:17.396708+00:00,51_insufficient_funds,1874.84,0.48232860054278,"score=0.4823 vs band=[0.3793, 0.4681] (in_band=False); decline_code='51_insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_now)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7762159340905124, ""shap_value"": 0.42288400214839383}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""payment_rail"", ""value"": ""emandate"", ""shap_value"": -0.14636252025225663}, {""feature"": ""amount"", ""value"": 1874.84, ""shap_value"": -0.1258610446562056}]",False,,,,,,retry_now,retry_now,False,,False,logreg_v1_2026-09-02,phase7_v1,retry_now,False,,True,True
case_0151,2026-09-04T11:38:19.574009+00:00,expired_card_soft,783.47,0.4409075760808886,"score=0.4409 vs band=[0.3793, 0.4681] (in_band=True); decline_code='expired_card_soft' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.6381967740066389, ""shap_value"": 0.21124387681539458}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""day_of_week"", ""value"": ""thu"", ""shap_value"": -0.1750338202098383}, {""feature"": ""time_of_day_bucket"", ""value"": ""night"", ""shap_value"": -0.12883244889996573}]",True,prompt_alt_payment,0.85,"The features used for this decision are: decline_code_bucket (positive SHAP), historical_ptp_honor_rate (positive SHAP), ltv_tier (negative SHAP), day_of_week (negative SHAP), and time_of_day_bucket (negative SHAP). While the decline_code_bucket (CLEAR_SOFT) and high historical_ptp_honor_rate are positive drivers for recovery, the case is heavily dragged down by a negative ltv_tier SHAP, and unfavorable timing factors (negative SHAP for day_of_week and time_of_day_bucket). Given that this is already the 3rd retry attempt (unranked context, not a SHAP-attributed driver), and the SHAP drivers regarding customer value and current timing are negative, I lack confidence that a simple automated retry will succeed. Prompting for an alternative payment method is the most secure path to prevent further failed attempts.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0152,2026-09-04T11:38:19.574574+00:00,expired_card_soft,711.09,0.3089733887240704,"score=0.3090 vs band=[0.3793, 0.4681] (in_band=False); decline_code='expired_card_soft' (is_ambiguous=False) -> NOT routed (template_action=retry_scheduled)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.0584507312715321, ""shap_value"": -0.6777451959423715}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""retry_attempt_number"", ""value"": 4, ""shap_value"": -0.17057923296627214}, {""feature"": ""ltv_tier"", ""value"": ""high"", ""shap_value"": -0.12749525137163875}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""low_risk"", ""shap_value"": -0.11957637862912443}]",False,,,,,npci_retry_cap_reached;requires_human_review_floor,retry_scheduled,no_retry_prompt_update,True,npci_retry_cap_reached,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,npci_retry_cap_reached,False,False
case_0153,2026-09-04T11:38:21.388296+00:00,05_do_not_honor,698.94,0.6763747031078885,"score=0.6764 vs band=[0.3793, 0.4681] (in_band=False); decline_code='05_do_not_honor' (is_ambiguous=True) -> ROUTED to LLM (trigger: ambiguous_code)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.7742757584462179, ""shap_value"": 0.4199089150932561}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""day_of_week"", ""value"": ""mon"", ""shap_value"": 0.21919438607451347}, {""feature"": ""ltv_tier"", ""value"": ""high"", ""shap_value"": -0.12749525137163875}, {""feature"": ""amount"", ""value"": 698.94, ""shap_value"": 0.10769427523761807}]",True,retry_now,0.85,"Features used for reasoning: historical_ptp_honor_rate, issuer_bank_risk_tier, day_of_week, ltv_tier, amount. The case shows strong positive drivers for recovery: historical_ptp_honor_rate (positive SHAP, 0.4199), issuer_bank_risk_tier (positive SHAP, 0.2656), day_of_week (positive SHAP, 0.2192), and amount (positive SHAP, 0.1077). These factors outweigh the negative impact of ltv_tier (negative SHAP, -0.1275). While the high ltv_tier is listed as a negative driver in this specific SHAP output, the aggregate of positive drivers strongly supports an immediate retry attempt. Unranked context, not a SHAP-attributed driver includes: customer_tenure_days, hours_since_last_attempt, and decline_code.",True,,retry_now,retry_now,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0154,2026-09-04T11:38:21.389134+00:00,51_insufficient_funds,1174.13,0.3065539931129381,"score=0.3066 vs band=[0.3793, 0.4681] (in_band=False); decline_code='51_insufficient_funds' (is_ambiguous=False) -> NOT routed (template_action=retry_scheduled)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""prior_retry_success_count"", ""value"": 2, ""shap_value"": -0.33871676033139303}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.6473628668799318, ""shap_value"": 0.22529926625073643}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""day_of_week"", ""value"": ""thu"", ""shap_value"": -0.1750338202098383}]",False,,,,,npci_retry_cap_reached;requires_human_review_floor,retry_scheduled,no_retry_prompt_update,True,npci_retry_cap_reached,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,npci_retry_cap_reached,False,False
case_0155,2026-09-04T11:38:20.819507+00:00,05_do_not_honor,489.44,0.6285699507261047,"score=0.6286 vs band=[0.3793, 0.4681] (in_band=False); decline_code='05_do_not_honor' (is_ambiguous=True) -> ROUTED to LLM (trigger: ambiguous_code)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.6772259730370304, ""shap_value"": 0.2710916875789073}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""day_of_week"", ""value"": ""thu"", ""shap_value"": -0.1750338202098383}, {""feature"": ""amount"", ""value"": 489.44, ""shap_value"": 0.14930481994189232}]",True,retry_scheduled,0.65,"The features provided for this case are: historical_ptp_honor_rate, issuer_bank_risk_tier, ltv_tier, day_of_week, and amount. The historical_ptp_honor_rate (positive SHAP, 0.27) and issuer_bank_risk_tier (positive SHAP, 0.26) strongly support recovery, indicating favorable payment history and lower risk profile. These are offset by the negative SHAP values of ltv_tier (-0.20) and day_of_week (-0.17). The amount feature also provides a positive push toward recovery (positive SHAP, 0.15). While the low LTV tier and specific day of the week introduce friction, the customer's historical honor rate is reasonably strong. I am choosing a scheduled retry to allow the issuer bank environment time to shift given the '05_do_not_honor' decline code, though I acknowledge the specific influence of the 'thu' day of the week on the negative SHAP contribution is not fully explained by the available features.",True,,retry_scheduled,retry_scheduled,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0156,2026-09-04T11:38:22.997909+00:00,51_insufficient_funds,819.56,0.40731796674494636,"score=0.4073 vs band=[0.3793, 0.4681] (in_band=True); decline_code='51_insufficient_funds' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""prior_retry_success_count"", ""value"": 3, ""shap_value"": -0.5597906365383629}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""retry_attempt_number"", ""value"": 4, ""shap_value"": -0.17057923296627214}, {""feature"": ""day_of_week"", ""value"": ""tue"", ""shap_value"": 0.15966793820086891}]",True,prompt_alt_payment,0.85,"The features used for this analysis are: prior_retry_success_count, decline_code_bucket, ltv_tier, retry_attempt_number, and day_of_week. The primary driver is prior_retry_success_count, which has a significant negative shap_value, suggesting that despite previous successes, the current accumulation of retries is working against a successful recovery. The decline_code_bucket (CLEAR_SOFT) has a positive shap_value, which usually supports recovery, but this is offset by the ltv_tier (negative shap_value) and the high retry_attempt_number (negative shap_value), which indicate diminishing returns for further automated retries. The day_of_week (positive shap_value) provides only minor support. Given that the customer has already reached 4 retry attempts, continuing to retry is likely ineffective. Unranked context, not a SHAP-attributed driver: the decline code is 51_insufficient_funds, which supports shifting to an alternative payment method rather than continuing to deplete the current instrument.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0157,2026-09-04T11:38:25.056661+00:00,expired_card_soft,1177.56,0.4579994072337849,"score=0.4580 vs band=[0.3793, 0.4681] (in_band=True); decline_code='expired_card_soft' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""historical_ptp_honor_rate"", ""value"": 0.1750013512656428, ""shap_value"": -0.4990251703444581}, {""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_SOFT"", ""shap_value"": 0.3970062137823236}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""customer_tenure_days"", ""value"": 1560, ""shap_value"": 0.17808312012025912}]",True,prompt_alt_payment,0.85,"The features used for this decision are: historical_ptp_honor_rate, decline_code_bucket, issuer_bank_risk_tier, ltv_tier, and customer_tenure_days. The negative SHAP value for historical_ptp_honor_rate (-0.499) is the most significant driver, indicating a high likelihood that the user will not honor a payment promise. The negative SHAP value for ltv_tier (-0.201) further suggests low customer value, which complicates a direct retry. While the decline_code_bucket (positive SHAP 0.397), issuer_bank_risk_tier (positive SHAP 0.266), and customer_tenure_days (positive SHAP 0.178) push the case toward recovery, the primary barrier is the customer's poor history of promise-to-pay adherence. Given the decline code is related to an expired card, combined with the poor historical PTP rate, prompting for an alternative payment method is more prudent than a standard retry. The facts regarding amount, hours_since_last_attempt, and payment_rail are unranked context, not SHAP-attributed drivers.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
case_0158,2026-09-04T11:38:25.057217+00:00,invalid_account,1032.87,0.15923190584825628,"score=0.1592 vs band=[0.3793, 0.4681] (in_band=False); decline_code='invalid_account' (is_ambiguous=False) -> NOT routed (template_action=no_retry_prompt_update)","[{""feature"": ""decline_code_bucket"", ""value"": ""CLEAR_HARD"", ""shap_value"": -0.9821377663885883}, {""feature"": ""historical_ptp_honor_rate"", ""value"": 0.3118505245166204, ""shap_value"": -0.289179115920176}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""medium_risk"", ""shap_value"": 0.2655573382885513}, {""feature"": ""customer_tenure_days"", ""value"": 1758, ""shap_value"": 0.23021574260861416}, {""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}]",False,,,,,hard_decline_excluded;requires_human_review_floor,no_retry_prompt_update,no_retry_prompt_update,False,,True,logreg_v1_2026-09-02,phase7_v1,no_retry_prompt_update,True,hard_decline_excluded,False,False
case_0159,2026-09-04T11:38:27.123045+00:00,generic_decline,1993.24,0.38624327226609734,"score=0.3862 vs band=[0.3793, 0.4681] (in_band=True); decline_code='generic_decline' (is_ambiguous=False) -> ROUTED to LLM (trigger: probability_band)","[{""feature"": ""ltv_tier"", ""value"": ""low"", ""shap_value"": -0.20123535105966833}, {""feature"": ""amount"", ""value"": 1993.24, ""shap_value"": -0.1493774575105544}, {""feature"": ""payment_rail"", ""value"": ""card"", ""shap_value"": 0.12216766515157171}, {""feature"": ""issuer_bank_risk_tier"", ""value"": ""low_risk"", ""shap_value"": -0.11957637862912443}, {""feature"": ""prior_retry_success_count"", ""value"": 0, ""shap_value"": 0.1034309920825466}]",True,prompt_alt_payment,0.85,"The features provided in shap_top_features are ltv_tier, amount, payment_rail, issuer_bank_risk_tier, and prior_retry_success_count. The ltv_tier has a negative shap_value of -0.201, pushing the decision away from recovery. The amount has a negative shap_value of -0.149, which also suggests an unfavorable outcome for retries. The issuer_bank_risk_tier has a negative shap_value of -0.119, further suppressing recovery probability. Conversely, the payment_rail has a positive shap_value of 0.122, and the prior_retry_success_count has a positive shap_value of 0.103, both leaning toward recovery. Given that the negative drivers (ltv_tier, amount, and issuer_bank_risk_tier) outweigh the positive ones in this specific context, combined with the fact that this is a generic decline on a high-amount transaction, a retry is unlikely to succeed. Prompting for an alternative payment method is the most prudent path forward to avoid further unsuccessful retries on a low-ltv, high-amount case. Unranked context: decline_code is 'generic_decline' and customer_tenure_days is 810.",True,,prompt_alt_payment,prompt_alt_payment,False,,False,gemini:gemini-3.1-flash-lite,phase7_v1,retry_now,False,,True,True
